Month,Daytype,Hour,Appliances,Cooking,Cooling,Electronics,ExteriorLighting,HeatCool,Heating,InteriorLighting,Miscellaneous,Panel,Refrigeration,Service,Total,Ventilation,WaterHeating
4.0,WEEKDAY,13.0,0.30610898280482074,0.024738292011019288,0.01625344352617077,0.18084835464618948,0.0,0.0,0.15650256740661153,0.0632689999344353,0.039693546142424194,0.027878787878787895,0.15718620979375553,1.8563894137190087,1.8865271547658407,0.0,0.19550924833333344
4.0,WEEKDAY,14.0,0.2113975003486227,0.025798898071625342,0.015702479338842952,0.1864170031485785,0.0,0.0,0.10012952538099175,0.06923183263911842,0.049688629706060576,0.028292011019283754,0.15715650700431597,1.672120425137741,1.6811011413911856,0.0,0.1598193625068871
4.0,WEEKDAY,15.0,0.2221706755725434,0.026542699724517907,0.008898071625344343,0.1937778668124897,0.0,0.0,0.10197643296446282,0.07738963667300268,0.06199222819118457,0.03524793388429749,0.16161007224472046,1.7200454086088166,1.7235440311983479,0.0,0.14115722154269966
4.0,WEEKDAY,16.0,0.2524458250506885,0.04395316804407714,0.01363636363636362,0.20789606210877443,0.0,0.0,0.06918215898181818,0.08706768295592285,0.05146402089146004,0.029972451790633636,0.1664751919885216,1.833274498305787,1.8542662338429774,0.0,0.18935871703856744
4.0,WEEKDAY,17.0,0.23974563543223093,0.12134986225895318,0.015939393939393927,0.22781358309862448,0.0,0.0,0.14742764231184577,0.09501703484352615,0.033380900826997205,0.031101928374655644,0.16987641762975175,2.056492325909092,2.076271940234162,0.0,0.1920084612396695
4.0,WEEKDAY,18.0,0.27640668410514213,0.11205529319559236,0.0192560015702479,0.24704589287048498,0.0,0.0,0.0915369071479339,0.10393592060250995,0.047935781221763056,0.040840220385674905,0.1717830663657484,2.112546044876031,2.1422705627823673,0.0,0.18130775286501377
4.0,WEEKDAY,19.0,0.29692509362098224,0.054232388829201096,0.02610094450413221,0.2571802620996875,0.0,0.0,0.07669656016473829,0.1279152380203287,0.0771541258030303,0.04301652892561982,0.17506429002277316,2.230449429380163,2.2532593467355357,0.0,0.22617355371900838
4.0,WEEKDAY,20.0,0.3430454053455921,0.0202882723278237,0.02349862258953167,0.27439370814375996,0.0,0.0,0.07125259889008265,0.15877221892601762,0.07893955073581263,0.06917355371900828,0.17496585898145067,2.4031003541597817,2.414505312837467,0.0,0.21649744194214868
4.0,WEEKDAY,21.0,0.371096215968182,0.006529909490358128,0.023140495867768587,0.27522380109214933,0.0,0.0,0.14075992655261715,0.18079236875344368,0.08004497176280988,0.06750688705234155,0.16593340016354438,2.5229654936776855,2.537097725082644,0.0,0.23362691853994472
4.0,WEEKDAY,22.0,0.305646922101148,0.005744785523415977,0.017272727272727238,0.21896096103976126,0.0,0.0,0.08616794921487607,0.1382179897012972,0.05522694137878787,0.06330578512396694,0.16437923267043153,1.9959998032506887,2.0087546241873278,0.0,0.14144155844352618
4.0,WEEKDAY,23.0,0.17887941561597803,0.0037327823691460055,0.024517906336088146,0.17709644250385653,0.0,0.0,0.05340442841515152,0.09359150339390898,0.07535465702479337,0.05512390545454543,0.16404446624095487,1.5422843885261708,1.5454248843939393,0.0,0.09346025187327824
4.0,SATURDAY,0.0,0.13923067658676525,0.001911764705882353,0.016764705882352942,0.17796490402745166,0.0,0.0,0.025518851789705886,0.06717295320441174,0.09005199019705883,0.048529411764705876,0.15497693504166624,1.4442048317647065,1.4449401258823538,0.0,0.1188235294117647
4.0,SATURDAY,1.0,0.09984914224754848,0.0014705882352941176,0.007352941176470588,0.1568345821345588,0.0,0.0,0.016450543945588234,0.036755022874999994,0.08442180882352941,0.054044117647058826,0.14745230196764708,1.2262079832352943,1.2265021008823531,0.0,0.08469012602941174
4.0,SATURDAY,2.0,0.06408538010490192,0.0014705882352941176,0.006323529411764707,0.15056688595001488,0.0,0.0,0.011321493699999999,0.021017855391176468,0.07130376225294117,0.0474264705882353,0.14424064044068682,1.1176859241911767,1.1179800418382355,0.0,0.04977941176470589
4.0,SATURDAY,3.0,0.06602499921544265,0.0014705882352941176,0.006470588235294119,0.1450573852522344,0.0,0.0,0.014764687876470587,0.01465416666617647,0.051597765930882354,0.05022058823529413,0.14651853911029408,1.1053371849264708,1.109013655514706,0.0,0.05039705882352941
4.0,SATURDAY,4.0,0.057704414305881455,0.0014705882352941176,0.005441176470588235,0.13486371009961998,0.0,0.0,0.4215940365455882,0.02120623366029412,0.11174388725294115,0.047132352941176486,0.1364973857303926,1.5895651258823538,1.5935357141176478,0.0,0.08441176470588234
4.0,SATURDAY,5.0,0.06882122190759807,0.007941176470588236,0.00661764705882353,0.13988306413570506,0.0,0.0,0.5115818903264707,0.030298371160294116,0.09833190196029412,0.049558823529411766,0.13641465113725593,1.738614495808824,1.7442027311029418,0.0,0.09543382352941177
4.0,SATURDAY,6.0,0.07823899807965824,0.006823529411764707,0.005588235294117647,0.14357947049223427,0.0,0.0,0.5739338908808823,0.04985989747352942,0.07062664092794119,0.018014705882352943,0.13641357511127358,1.8913172268382359,1.9039642856617647,0.0,0.11765021007352938
4.0,SATURDAY,7.0,0.2562034644693617,0.01389705882352941,0.009264705882352942,0.17722804617918006,0.0,0.0,0.806990622507353,0.07643164028235294,0.11509624142058825,0.017647058823529415,0.13321198621323524,2.58703151264706,2.600707983235295,0.0,0.18363235294117647
4.0,SATURDAY,8.0,0.3831441121598033,0.03992647058823529,0.007794117647058824,0.17596807976375153,0.0,0.0,0.6499424649029413,0.08078360956323527,0.08992017034264706,0.020514705882352942,0.14260349775833378,2.7979138653676463,2.8105609241911758,0.0,0.35242331911764707
4.0,SATURDAY,9.0,0.4052811335973043,0.05861764705882353,0.010441176470588238,0.18482005130079396,0.0,0.0,0.6532547761073529,0.08633944743970587,0.06694866789264707,0.018970588235294118,0.14167082712990142,2.8736523110294128,2.8848287816176477,0.0,0.4430997899264704
4.0,SATURDAY,10.0,0.5538731598750002,0.013014705882352942,0.008088235294117648,0.1804863192936398,0.0,0.0,0.2863902694779412,0.09197356853529406,0.045418504900000004,0.02007352941176471,0.14147589423872647,2.405956932794118,2.412721638676471,0.0,0.30459558823529415
4.0,SATURDAY,11.0,0.44938498752009864,0.07220588235294118,0.00911764705882353,0.18880132823725546,0.0,0.0,0.12630668678970586,0.07895533328529408,0.043798928922058826,0.017573529411764707,0.15459589571666613,2.1480588236029408,2.1543823530147055,0.0,0.3138235294117647
4.0,SATURDAY,12.0,0.388083678026226,0.07801470588235296,0.011911764705882356,0.20137772238357896,0.0,0.0,0.17654679779705884,0.07838770658382352,0.0728440759779412,0.017720588235294123,0.15387600547647062,2.3650126051470597,2.37486554632353,0.0,0.4526869747794117
4.0,SATURDAY,13.0,0.24468597806102946,0.05755252102941176,0.007794117647058824,0.20562158419705873,0.0,0.0,0.193060204325,0.07040895189411762,0.03153719852941177,0.018897058823529413,0.1524943735750001,1.8719600840441184,1.8762247899264712,0.0,0.20941176470588238
4.0,SATURDAY,14.0,0.3089803243973035,0.054201680661764715,0.010882352941176471,0.2231404625953426,0.0,0.0,0.08403966259264706,0.06610680496911765,0.0692397524514706,0.019191176470588236,0.15272106610343134,1.8524222688970595,1.8558046218382358,0.0,0.2279264705882353
4.0,SATURDAY,15.0,0.3581324436404407,0.05742647058823529,0.007352941176470588,0.2360593784585776,0.0,0.0,0.017005441311764707,0.06539646330735292,0.05076497671764707,0.01772058823529412,0.16233315818333383,1.9401628151470585,1.943986344558823,0.0,0.24907142860294118
4.0,SATURDAY,16.0,0.3210475912213231,0.06271008404411765,0.008088235294117648,0.23751075743313485,0.0,0.0,0.014330049408823528,0.07355684295441174,0.04897559436323529,0.015661764705882354,0.16032584137990152,1.831508403455883,1.8340084034558828,0.0,0.20922058823529413
4.0,SATURDAY,17.0,0.19959710860392166,0.11743697477941177,0.008529411764705883,0.2519705465174014,0.0,0.0,0.057140454676470595,0.06877658905147056,0.04853353921617648,0.027132352941176472,0.16924223745147057,1.830456932867647,1.8326628152205884,0.0,0.15964285713235296
4.0,SATURDAY,18.0,0.2903528912470589,0.11191176470588235,0.0072058823529411765,0.24719284845931438,0.0,0.0,0.013241755613235292,0.08827589133676464,0.031995709557352946,0.017058823529411765,0.17537281674558824,1.8909936975735295,1.893052521102941,0.0,0.1452941176470588
4.0,SATURDAY,19.0,0.2711070440507353,0.09729411764705882,0.008088235294117648,0.2569704550147053,0.0,0.0,0.06748680679411764,0.11512161158900731,0.12239764705882354,0.027794117647058827,0.1813387591553912,2.239555672205882,2.2422027310294115,0.0,0.2530882352941176
4.0,SATURDAY,20.0,0.24525246964411765,0.07725315125,0.007647058823529412,0.26034329126764855,0.0,0.0,0.01879668367941176,0.15442044445000006,0.06957700980588236,0.07875000000000001,0.17611266173284265,2.226511554558825,2.2297468486764718,0.0,0.22716911764705885
4.0,SATURDAY,21.0,0.33385832691348033,0.047058823529411764,0.010000000000000002,0.2699921360401946,0.0,0.0,0.04559780225588235,0.1758427528986927,0.06419373161911764,0.06500000000000002,0.1792948253681368,2.386767857279411,2.3901502102205865,0.0,0.2731764705882353
4.0,SATURDAY,22.0,0.23519142417647054,0.023235294117647055,0.010294117647058827,0.23879479289509847,0.0,0.0,0.06644722700588235,0.12487500668792943,0.044277534311764705,0.0561029411764706,0.16956079606421612,2.0109128150000006,2.014295167941177,0.0,0.2019033613235294
4.0,SATURDAY,23.0,0.17500697781691177,0.003235294117647059,0.03176470588235294,0.20573122516838346,0.0,0.0,0.03293134811176471,0.08307653081454262,0.044543530638235296,0.05169117647058825,0.15305759728039256,1.5681680672794127,1.5716974790441185,0.0,0.1480735294117647
4.0,SUNDAY,0.0,0.12830500337405057,0.005569620253164558,0.024430379746835446,0.18582036596392282,0.0,0.0,0.019215723775949368,0.058478886074543004,0.08599204747088608,0.04905063291139241,0.16186837806751014,1.3342070525316456,1.3343336348101265,0.0,0.03690777575949367
4.0,SUNDAY,1.0,0.07834967477679329,0.004177215189873418,0.011392405063291144,0.15907492254978822,0.0,0.0,0.012639882951898735,0.023753488588607593,0.10721640717341771,0.04854430379746836,0.16460040204177226,1.2196808318987338,1.221073236962025,0.0,0.06226491860759494
4.0,SUNDAY,2.0,0.0693373685620253,0.0008860759493670887,0.009367088607594937,0.14227534242362833,0.0,0.0,0.01294343404936709,0.01730374120886075,0.047065025316455705,0.04664556962025317,0.15165336196413456,1.0801717901898729,1.0818173598101262,0.0,0.05384358044303797
4.0,SUNDAY,3.0,0.06555343415042188,0.0007594936708860759,0.006582278481012658,0.13865405563082098,0.0,0.0,0.010884876582278482,0.01570156469746835,0.06972277320759494,0.051518987341772154,0.14991542336582284,1.0891745026582278,1.0914529836708864,0.0,0.037772151898734174
4.0,SUNDAY,4.0,0.05691308604324901,0.0008860759493670887,0.006708860759493672,0.13300547113144012,0.0,0.0,0.07202958282911394,0.013308677918987339,0.07516497363037974,0.04721518987341773,0.14617342419493665,1.1786392403797479,1.181803797341773,0.0,0.05265822784810126
4.0,SUNDAY,5.0,0.06100666457911393,0.0012658227848101266,0.008101265822784812,0.13386745753933993,0.0,0.0,0.9227793647139241,0.0150384302392405,0.12782256856329116,0.04360759493670886,0.1454768957535873,2.085290235063289,2.0901003616455673,0.0,0.051012658227848104
4.0,SUNDAY,6.0,0.06076010593122376,0.0031645569620253164,0.006835443037974684,0.14062868909517662,0.0,0.0,0.8778173101101268,0.046239181034177214,0.07065813291012658,0.01835443037974684,0.14254250695232154,2.2323291145569617,2.245620253797468,0.0,0.11044303797468352
4.0,SUNDAY,7.0,0.12044382701729964,0.0309493670886076,0.007848101265822785,0.1582227160338743,0.0,0.0,0.7541305544189875,0.10192293550379745,0.07645537446962024,0.02227848101265823,0.14706988174894567,2.5661094027215188,2.578894212848101,0.0,0.3053815551265823
4.0,SUNDAY,8.0,0.2219045823523208,0.038164556962025316,0.014430379746835444,0.17121483914465363,0.0,0.0,0.4678911209708861,0.1008092917101266,0.08881002004177214,0.02474683544303798,0.14725558684430382,2.5829050634810127,2.595183544493671,0.0,0.4567857143037975
4.0,SUNDAY,9.0,0.3066972853341773,0.021556962025316456,0.007974683544303796,0.18499781123724743,0.0,0.0,0.38762134516962027,0.08952977579746836,0.08301140506202531,0.030696202531645567,0.15425852153881892,2.60111754063291,2.6109909583544284,0.0,0.4790650994303797
4.0,SUNDAY,10.0,0.4666939485274265,0.016392405063291142,0.008354430379746836,0.19098650658301647,0.0,0.0,0.4443744284620253,0.10553699712151897,0.07829303586202534,0.028924050632911393,0.15962255642320636,2.7298933093037965,2.7377414105696194,0.0,0.3960822784810127
4.0,SUNDAY,11.0,0.6203819036063288,0.021835443037974685,0.0089873417721519,0.21100509466983405,0.0,0.0,0.365004623292405,0.08724575538101265,0.05970883227848101,0.05113924050632911,0.16116567497974688,2.8009222424050626,2.8058589512658223,0.0,0.3775189873417721
4.0,SUNDAY,12.0,0.5920125265974683,0.018354430379746836,0.0089873417721519,0.22444708737135918,0.0,0.0,0.1388756867,0.08154241275696202,0.057147148737974676,0.058417721518987345,0.1600142563303797,2.2793508138607597,2.2850470163924053,0.0,0.16359855335443035
4.0,SUNDAY,13.0,0.48918491027088606,0.05474683544303797,0.007974683544303796,0.23005149303191688,0.0,0.0,0.13229100405063293,0.08720204857848099,0.06966000316708862,0.04981012658227848,0.16529319887848096,2.2195470163291144,2.224610307468355,0.0,0.19654159132911392
4.0,SUNDAY,14.0,0.40560685107848105,0.06107594936708861,0.009620253164556964,0.23556587872911397,0.0,0.0,0.04909726998227849,0.08195354701898735,0.07031334388227849,0.048544303797468345,0.1645474726725738,1.9957459313291133,2.0046066908227838,0.0,0.18242857145569621
4.0,SUNDAY,15.0,0.34228162588417715,0.07464556962025316,0.007848101265822785,0.22792909062624006,0.0,0.0,0.028725802173417726,0.08002081776582276,0.04914066772151898,0.04164556962025316,0.16802133437468358,1.8854439421518998,1.8927857143037987,0.0,0.1708227848101266
4.0,SUNDAY,16.0,0.40652890494810134,0.10083182639240507,0.009113924050632913,0.2389534223996531,0.0,0.0,0.027026416055696206,0.0754768035012658,0.03581234810126582,0.04316455696202531,0.18010612392826958,2.0448508139240515,2.047002712658229,0.0,0.20932188063291138
4.0,SUNDAY,17.0,0.3708701201202532,0.12593128392405062,0.013544303797468356,0.24858258708391676,0.0,0.0,0.03891182023417721,0.06475787200506326,0.05958048734177214,0.04556962025316455,0.18059813013164563,2.130599457468355,2.1333842675949373,0.0,0.1829520796202532
4.0,SUNDAY,18.0,0.2928742846278482,0.12304882462025314,0.018734177215189877,0.27431278635612877,0.0,0.0,0.0456475096607595,0.07217456374303793,0.04658168459999999,0.07221518987341773,0.18575083528101213,2.21000813727848,2.2131726942405057,0.0,0.2460506329113924
4.0,SUNDAY,19.0,0.3987355317236292,0.04348101272151898,0.03063291139240507,0.2786177412618257,0.0,0.0,0.06963229457974682,0.1061689659177215,0.07882673734303797,0.04930379746835443,0.1847952193881861,2.40922332721519,2.430362567721519,0.0,0.2539963833544304
4.0,SUNDAY,20.0,0.47072927270759507,0.015316455696202531,0.04326582278481012,0.2879391323373439,0.0,0.0,0.25828179000506324,0.14186054591139238,0.09391419936708861,0.10088607594936709,0.18392857711139232,2.933415913291139,2.9368336348101263,0.0,0.3505976489873418
4.0,SUNDAY,21.0,0.4660892990936713,0.01556962025316456,0.03883544303797469,0.29078610783947295,0.0,0.0,0.15110169994430378,0.1759535085797468,0.07744768038101268,0.09930379746835445,0.1774304225472569,2.7345144665822803,2.737172694430382,0.0,0.2733417721518988
4.0,SUNDAY,22.0,0.29688318438628675,0.013924050632911394,0.024658227848101268,0.2370345239852333,0.0,0.0,0.10695923233924048,0.12774944616302789,0.06691445005189874,0.06037974683544305,0.17225505415527348,2.167654611265822,2.1709457505063288,0.0,0.24860849911392405
4.0,SUNDAY,23.0,0.23808703539620235,0.0008860759493670887,0.01886075949367089,0.19487595388692117,0.0,0.0,0.016378040068354433,0.06329816573670884,0.10400300210886075,0.052405063291139246,0.17362844867299626,1.596285714303798,1.5995768535443045,0.0,0.13329566006329113
4.0,HOLIDAY,0.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,1.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,2.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,3.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,4.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,5.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,6.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,7.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,8.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,9.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,10.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,11.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,12.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,13.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,14.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,15.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,16.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,17.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,18.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,19.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,20.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,21.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,22.0,,,,,,,,,,,,,,,
4.0,HOLIDAY,23.0,,,,,,,,,,,,,,,
5.0,WEEKDAY,0.0,0.10396496961864328,0.0005121293800539083,0.03206469002695417,0.15439063844438525,0.0,0.0,0.011147525262264152,0.03124489711698117,0.08281924797951488,0.05557951482479778,0.1539434589355344,1.1872924529110502,1.1875889488679237,0.0,0.055726800161725064
5.0,WEEKDAY,1.0,0.0753692376010309,0.0004639175257731959,0.019845360824742257,0.14609197707143542,0.0,0.0,0.005501729810824744,0.02059493591030926,0.08604740012731961,0.05119983740979378,0.14808038632405507,1.0790490754381439,1.0794614465721648,0.0,0.04067268041237113
5.0,WEEKDAY,2.0,0.06970287105219079,0.0004896907216494845,0.017551546391752573,0.14137997843371936,0.0,0.0,0.006550383589690722,0.01860920102992551,0.09532569480309278,0.053788659793814406,0.14412043252697593,1.0685167526159784,1.0690064433376278,0.0,0.04256314432989691
5.0,WEEKDAY,3.0,0.062128494382774874,0.0007603092783505155,0.016494845360824732,0.14039143238887425,0.0,0.0,0.019714116983505156,0.018402407569072157,0.09846504982680407,0.055090206185567,0.1395829845301116,1.0620103092010313,1.0652319586855674,0.0,0.026739690721649483
5.0,WEEKDAY,4.0,0.06638021561722511,0.0004896907216494845,0.016288659793814428,0.1402455954306697,0.0,0.0,0.04196069707577319,0.01677636710257732,0.1135413588912371,0.05538659793814426,0.13767675103878915,1.101306007680412,1.106924564381443,0.0,0.03149779086340206
5.0,WEEKDAY,5.0,0.0749419761436856,0.0004381443298969072,0.039252577319587624,0.14130099743693256,0.0,0.0,0.267926594917268,0.03176986381394613,0.08694337049046388,0.034871134020618554,0.13473462754875445,1.455834683260308,1.464906848208762,0.0,0.12401840940721647
5.0,WEEKDAY,6.0,0.11596741237783516,0.007615979381443301,0.030360824742268033,0.15737591631950132,0.0,0.0,0.21455630879536083,0.09447662219484537,0.08476246713917525,0.026945876288659767,0.13673095942671784,1.8043262150515464,1.812418998556701,0.0,0.25854289398195873
5.0,WEEKDAY,7.0,0.22991903788711338,0.03126288659793815,0.028865979381443287,0.1771923029206247,0.0,0.0,0.1469358119015464,0.08867378609026705,0.0809780167520619,0.029329896907216487,0.13875063279527408,2.0967511045876317,2.1037356406701058,0.0,0.38670747422680407
5.0,WEEKDAY,8.0,0.2061414563170101,0.02015187775773196,0.015412371134020613,0.19606790124308465,0.0,0.0,0.1489014794291237,0.07595919133402064,0.06829790313453607,0.02844072164948453,0.14264604465137473,1.962301546443302,1.9782809278866014,0.0,0.34741513253866
5.0,WEEKDAY,9.0,0.26819622591894327,0.011846465386597936,0.012010309278350492,0.19893322588659812,0.0,0.0,0.12478924895876288,0.06948900040773193,0.06168590399510308,0.03086340206185566,0.1453168530394761,1.9210233800773178,1.9442450295618543,0.0,0.3119558173840206
5.0,WEEKDAY,10.0,0.3154942057354378,0.014462628865979378,0.012706185567010296,0.19708751535979338,0.0,0.0,0.0687593278628866,0.06970943016701028,0.053426411512113386,0.03328608247422679,0.14622661527847927,1.829324926469073,1.8478816275000003,0.0,0.2736268409407217
5.0,WEEKDAY,11.0,0.29571375172358255,0.013092783505154642,0.00956185567010308,0.19543717925794651,0.0,0.0,0.07139286158298969,0.06444129559180976,0.05574565485257728,0.028376288659793813,0.14586029863470715,1.7036778351288637,1.7185489691494824,0.0,0.2059090573969072
5.0,WEEKDAY,12.0,0.26049518158823004,0.02720324006443299,0.016920103092783464,0.20198979447740495,0.0,0.0,0.04343024309613401,0.06098486567293812,0.05681111963067008,0.031198453608247422,0.14991810338251743,1.6920213918814437,1.7162997423969082,0.0,0.2041087997164948
5.0,WEEKDAY,13.0,0.23690256296662382,0.02638144329896906,0.018313696610824704,0.20275618444243973,4.653505154639175e-08,0.0,0.023124238801288662,0.06528703685309281,0.0598003798685567,0.032912284935567,0.15375586550575596,1.6158796023969053,1.6202610456958746,0.0,0.17219587628865987
5.0,WEEKDAY,14.0,0.2169081952879725,0.016611745219072164,0.027399668634020588,0.20439495703719904,0.0,0.0,0.019348181756958762,0.0639803762554124,0.057164284578865986,0.02860824742268041,0.1524724304150777,1.5704473491881437,1.5746226069201021,0.0,0.15316605305412376
5.0,WEEKDAY,15.0,0.23193674564282643,0.02333762886597938,0.03206332841494843,0.21087577131520632,0.0,0.0,0.014786370940979381,0.06500964591365982,0.05653541537860823,0.024896907216494842,0.15682129103522344,1.6855163844845338,1.695593704072163,0.0,0.22788291601804125
5.0,WEEKDAY,16.0,0.24330921477079048,0.046185567010309285,0.050381443298969084,0.22420268645481198,0.0,0.0,0.01635944461365979,0.06686568252525772,0.05508928307577318,0.027899484536082472,0.15950377126469079,1.7251769145618547,1.749017120747422,0.0,0.1868556701159794
5.0,WEEKDAY,17.0,0.2994753416814864,0.1325257731958763,0.08644569219072162,0.24289936925300687,0.0,0.0,0.028070607641752572,0.07615185652061854,0.03527209965670098,0.023930412371134035,0.16721433452439838,1.9759694404381434,2.009474595077319,0.0,0.18143335787371148
5.0,WEEKDAY,18.0,0.23696868514639186,0.11036782034793821,0.08559425625,0.2620873524179985,0.0,0.0,0.041415149501546386,0.08992897422090478,0.04278385115927831,0.026920103092783507,0.17494969710051564,2.048650450992267,2.076691688105669,0.0,0.21120268778350523
5.0,WEEKDAY,19.0,0.3122707359477231,0.05044201032216494,0.0831728645103093,0.26928287993887484,0.0,0.0,0.01764289505128866,0.11440147241915997,0.07700626052345363,0.028067010309278353,0.17094482528891747,2.1323326583505176,2.1579512150515487,0.0,0.22379712815721653
5.0,WEEKDAY,20.0,0.37618220321022344,0.022704344626288654,0.07096005153350513,0.2772746414400338,0.0,0.0,0.032457180372680416,0.12996833714670675,0.08279000064510311,0.04835051546391754,0.16920919698290401,2.3037536819072186,2.329346465412373,0.0,0.24210879970360824
5.0,WEEKDAY,21.0,0.4256736767622852,0.011417525773195875,0.0642582842396907,0.26896323696434743,0.0,0.0,0.027744316554896908,0.14324294842706192,0.08958982023170103,0.07502577319587628,0.16716301818823018,2.383670157938145,2.404443353814434,0.0,0.20599355673969072
5.0,WEEKDAY,22.0,0.2822039424003866,0.006765463917525774,0.041098490425257705,0.22692180768483697,0.0,0.0,0.02302300903737113,0.12610490639075025,0.08512274522139174,0.062332474226804095,0.16169977894699292,1.9574959384664925,1.9635526394974205,0.0,0.16055670103092784
5.0,WEEKDAY,23.0,0.19656353966842788,0.0031958762886597934,0.0333041237113402,0.17531232605343605,0.0,0.0,0.013351878564432988,0.06785749939054966,0.08084467804974226,0.05435567010309276,0.15640045947585932,1.435824558260308,1.4370101252706171,0.0,0.0701581369716495
5.0,SATURDAY,0.0,0.09248066783732399,0.0,0.011126760563380283,0.16846702463004842,0.0,0.0,0.004765751173239436,0.037241483580281676,0.06200831220985916,0.05626760563380283,0.1359291215,1.1790875252816904,1.180636821056338,0.0,0.04026760563380282
5.0,SATURDAY,1.0,0.05793429680422536,0.0,0.009859154929577466,0.14899308016314544,0.0,0.0,5.882746619718309e-05,0.019309061032394353,0.07212186267746479,0.055140845070422544,0.12938698558732384,1.0489647888028168,1.050654929647887,0.0,0.03422535211267606
5.0,SATURDAY,2.0,0.06533487763239439,0.0,0.0067605633802816905,0.144539642028641,0.0,0.0,6.0024647887323956e-05,0.011581248042253524,0.12657148474225352,0.05542253521126762,0.1330719069751168,1.086633802816902,1.0897323943661976,0.0,0.029859154929577466
5.0,SATURDAY,3.0,0.06294551481901405,0.0,0.0074647887323943665,0.1439047154107968,0.0,0.0,6.103169154929577e-05,0.010775700311267606,0.08769926877746478,0.0587323943661972,0.13292291153004646,1.080512072323944,1.0840331990845073,0.0,0.04811267605633803
5.0,SATURDAY,4.0,0.04731934415774648,0.0,0.007746478873239438,0.14256492651502353,0.0,0.0,0.05597367912253521,0.01139846009295775,0.08023401760563381,0.06035211267605634,0.12632025492770005,1.1748279678873241,1.178771629859155,0.0,0.10263380281690142
5.0,SATURDAY,5.0,0.06270666108450705,0.016760563380281694,0.007746478873239438,0.13738698766431795,0.0,0.0,0.49611397914366195,0.025413361267605628,0.06214865610422535,0.03366197183098592,0.12740850493380282,1.6054617706338035,1.6112364185211274,0.0,0.08985915492957747
5.0,SATURDAY,6.0,0.0914946320690141,0.0033098591549295775,0.008169014084507042,0.14163112576619913,0.0,0.0,0.35310428836619717,0.05718601419295772,0.08000745657464788,0.02802816901408451,0.1303152039427225,1.6030452716197183,1.6096649899295774,0.0,0.09318309859154929
5.0,SATURDAY,7.0,0.17571425683309858,0.02070925556338028,0.011690140845070423,0.17401953581643242,0.0,0.0,0.30111433441549296,0.07961323331126757,0.06558258333380282,0.02852112676056338,0.12730369119014084,1.9980698192957749,2.0037036221126763,0.0,0.2864084507042254
5.0,SATURDAY,8.0,0.1581914716887324,0.02346076457746479,0.012535211267605635,0.1893091376760551,0.0,0.0,0.18847290541971834,0.08842903888873237,0.06051370892112676,0.026971830985915494,0.1220291864483577,1.9331619719718312,1.9406267607042256,0.0,0.2721036217605633
5.0,SATURDAY,9.0,0.23822143311877944,0.029577464788732397,0.014366197183098594,0.1880452397399056,0.0,0.0,0.12569554225352111,0.10066086081408446,0.05451013262957746,0.04366197183098592,0.1333985453762916,2.0689627766901406,2.074033199225352,0.0,0.38928672035211265
5.0,SATURDAY,10.0,0.31558966063333344,0.04260563380281689,0.01098591549295775,0.1794340004140817,0.0,0.0,0.3710312536169014,0.09538914221690138,0.04905842136056338,0.04830985915492958,0.1311896116854455,2.3452052314788747,2.349008048380283,0.0,0.43065291760563373
5.0,SATURDAY,11.0,0.3078351000760564,0.028599597605633804,0.012957746478873242,0.18142079060492908,0.0,0.0,0.20504475510140843,0.0645286209095465,0.07352522769859154,0.04732394366197184,0.1333367349821591,1.9544567404929571,1.9561468813380276,0.0,0.2691448692253521
5.0,SATURDAY,12.0,0.44628639504577455,0.023169014084507045,0.013309859154929578,0.19414628214366064,0.0,0.0,0.07293398723380282,0.05953104361126761,0.057087360328169016,0.04669014084507043,0.13785710306901366,1.9590271630985916,1.960013078591549,0.0,0.28018008021126756
5.0,SATURDAY,13.0,0.2210894918502348,0.05640845070422535,0.02314889338028169,0.20094219157183188,0.0,0.0,0.0920404891887324,0.05565373224225351,0.07773641314366198,0.08894366197183097,0.14536435994225402,1.9970311871830977,1.9978762576056328,0.0,0.385245473169014
